product_id,product_title,product_description,review_text,image_paths,label
prod_10,Nvision 22 24 27 Inch IPS Monitor 100Hz/144Hz Framless FHD Gaming Monitor PC Laptop Monitor,"Nvision Frameless Flat Gaming Monitor
Energy Star Certified Monitor
Nvision Official Service Center Guranteed 
180 Days For Feplacement.
24 Months Warranty Period.
Specification:
___________________________________________________________________
Variation:
Model:  N2455PRO 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2455GT 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 144Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2755PRO 27'' FHD
Color: Black/White
Display Size: 27''
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2255GP 22'' FHD
Color: Black/White
Display Size: 21.5''
Panel Type:  IPS
Refresh Rate: 120Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2510 25"" FHD
Color: Black/White
Display Size: 24.5""
Panel Type: VA
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080P
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1,VGA*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  Q2760 27"" QHD
Color: Black/White
Display Size: 27""
Panel Type: IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 2560*1440P
Speaker: Build-in Speaker
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1, DP*1, Audio Out*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm",Performance: So far it's okay | Best Feature: Sleek Design | Product Quality: Mukhang matibay,ph-11134103-23010-dojtttxtr1lv8d.jpg;ph-11134103-23010-w75rttxtr1lvc1.jpg;ph-11134103-23010-9bxqnuxtr1lv5b.jpg,1
prod_01,CCL PH USB Wired Gaming Mouse High Configuration with Backlight for PC & Laptop X1,"💯 High Quality
💯 Brand New
Easy to operate, USB plug and play, no driver needed. Anti-skid and waterproof design. ABS material, laser-etched, non-slip design, splash proof and durable.
Rainbow Color Backlight effects: bringing cool gaming experience, in particular increase gaming keys backlit effect and easy type in the dark.
Quickly control each function, ergonomic design, comfortable to operate.
Button service life: 5 million times
DPI adjustment provides 800/1200/1600 gear shift control for different games.
The smooth 3D roller with anti-skid scale grain ensures you to operate comfortably.
The buttons structure adopt precursor type streamline design provides excellent click sense.
Ergonomic design: perfect size fits naturally in your hand and provides comfortable touch feeling.
Product size: 12.3cm x 6.8cm  x 3.8cm (approx.)
🖌 FREE Shipping
🖌 Cash on Delivery (COD) is available       
🖌 Order Today Ship ASAP     
DELIVERY PERIOD:  
🚚 2-4 days Metro Manila
🚚 3-7 days Provincial
  ⚠️ Please CHOOSE THE CORRECT variation so we can avoid mistakes.
⚠️ If the item you received is defective, please contact us immediately. 
💡 Please leave us a positive feedback with 5 STARS ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ if you are satisfied with our product and service. Your feedback will be much appreciated.
💡 Please contact us immediately before leaving any negative feedbacks or open a dispute on Shopee.",This mouse not for gaming the sensitivity of this mouse so bad if u play dota GL for the sensitivity bad of quality,ph-11134103-7r98o-lo6iqrfb1t969a.jpg,0
prod_16,URBAN PIPE Fashionable Cargo Pants For Men 6 Pocket Drawstring Pant High Quality Bottoms 42917,"Discover the perfect blend of style and comfort with the URBAN PIPE Cargo Pants for Men. Designed for a modern urban look, these oversized pants feature multiple pockets and a versatile wide-leg design.
Functional Design: Equipped with 6 pockets for ample storage.
Stylish Fit: Oversized hip-hop style with wide-leg straight cut.
Adjustable Comfort: Drawstring waist for a customizable fit.
Add these trendy cargo pants to your wardrobe and elevate your casual outfits effortlessly!",Item is as advertised. Fits just right and quality is above average. Neatly packed and delivery was fast. Seller communicates well. Thanks.,ph-11134103-7rasl-m9mxug5yz1gz7b.jpg;ph-11134103-7rasm-m9mxug5yjlghf6.jpg;ph-11134103-7rask-m9mxug5yz1pdc6.jpg;ph-11134103-7rasf-m9mxug5yjl832b.jpg,2
prod_12,[JSJK] autumn new biscuit shoes canvas shoes women's low top Korean fashion shoes#F110,"Upper; Nylon fly woven  artificial leather elastic band
Sole: rubbe, sole,
Heel: flat bottom, split heel, thick heel and thin heel
Shoes: Sandals, sports, leisure and slippers
Height: generally 2-3 inches, 3-5 inches
Suitable season: spring, summer, autumn and winter
Suitable places: gathering, attending, working, shopping and leisure sports
Year of production: 2020                           
Euro size for women:   35-36-37-38-39-40
Euro size for men：    39-40-41-42-43-44
Size  charm : ADD SIZE PAG MALAPAD PAA!
Women ： 22.5cm-size 35        men ： 24.5cm- size39
23cm-size36                  25cm-size40
23.5cm-size37                 26cm -size41
24cm-size 38                  26.5cm--size42
24.5cm-size39                 27.5cm-size 43
25cm-size40                   28cm-size44
All PRODUCT are ON HAND & READY TO SHIP 
✅EARN SHOPEE COINS 
✅CASH ON DELIVERY
 ✅PAY TODAY SHIP TOMORROW ENJOY FREE SHIPPING & CASH ON DELIVERY FOR A MINIMUM PURCHASE OF 500 PESOS ONLY
DELIVERY PERIOD: 4-10days 
MUST READ 
✔️ALL ITEMS ARE AVAILABLE UNLESS MARKED AS ""SOLD OUT""
 ✔️ The Free Size Item may not Perfectly Fit to Every One 
✔️WE ACCEPT RETURNS IF THE ITEM IS NOT YET WORN OR USED. 
BUYER WILL SHOULDER THE RETURN SHIPPING COST 
LIKE & FOLLOW US FOR UPDATES! 
FOR NOT MISSING ANY DISCOUNT！！！！ 
AFTER SALES SERVICE 
(1)If the item you received is defective, please contact us immediately.
(2) REMINDERS 
(3)(1)Please kindly leave us a positive feedback (5 stars) , if you are satisfied with our items. And you could share with your friends on Facebook, Twitter...Thanks 
(4)(2)Please contact us before leaving any negative feedback or open a dispute on Shopee. 
(5)(3)Please give us the opportunity to resolve any problem .
s",Appearance: Good | Colour: Good | Material Quality: Good | Maganda sana kaso masikip sa akin😢,9eb95444be2b343d5b82d25cba15e763.jpg,1
prod_15,Infinitee Japanese Inspired Oversized T Shirt For Men Women Oversize Plus Size Tshirt Top Tops Tees,"Premium Quality Cotton T-Shirt
✔ 100% Brand New
✔ Material: Cotton-blend
✔ Fit: Loose Fit
✔ Style: Casual
✔ Fabric Density: 200 gsm
✔ Comfortable and Long-Wearing
✔ Asian Size
📏 Please refer to the Size Chart for accurate measurements.
🧺 Care Instructions:
• Do not bleach
• Do not dry clean
⚠️ Note: Color may appear slightly lighter or darker due to lighting.",Appearance: Kyoto | Material Quality: good | Colour: black | Ang laki ng large parang XL,ph-11134103-7qul7-libgzdh6m5mu67.jpg,1
prod_06,Baseus H19 Wired Earphones 6D Stereo Bass Headphone In-Ear 3.5mm Headset with MIC,"Hey~ Welcome to Baseus Flagship Official Store!!! Please read the product description clearly,choose u need.Most items have ready stocks! Enjoy~
 ❥Package:
1*H19 3.5mm wired earphone
❥Specifications:
Brand: Baseus
Length:1.2m
❥Feature:
1. Inclined in the ear design, comfortable to wear all day.
2. Φ 14 mm moving coil + PU composite diaphragm, 6 d sound quality,
3. Thin wire control design, sensitive keys, durable
4. Built-in HD microphone, high restoration degree,
5. TPE pattern wire, soft and anti-winding
6. Support all devices with 3.5mm interface",• ordered on: 09/09/2021 • received on: 09/15/2021 • long shipping and delivery time • has good quality specifically the bass • hope that these earphones will last longer than expected • came with a free earphone pouch,5d5fa22e6489690a92046df4f9df70d0.jpg,1
prod_15,Infinitee Japanese Inspired Oversized T Shirt For Men Women Oversize Plus Size Tshirt Top Tops Tees,"Premium Quality Cotton T-Shirt
✔ 100% Brand New
✔ Material: Cotton-blend
✔ Fit: Loose Fit
✔ Style: Casual
✔ Fabric Density: 200 gsm
✔ Comfortable and Long-Wearing
✔ Asian Size
📏 Please refer to the Size Chart for accurate measurements.
🧺 Care Instructions:
• Do not bleach
• Do not dry clean
⚠️ Note: Color may appear slightly lighter or darker due to lighting.","Appearance: korean style clothing | Colour: Blue, tokyo | Material Quality: cotton | Late review, but as soon as my tshirt arrived, nilabhan ko po agad sya so pede ko sya masuot kinabukasan and as expected, infinitee never dissapoint me i really love the shirt itself super, duper cute and maganda. This shop is so good for the people who likes japanese style clothing, so like feeling nasa Japan👀, Eme😆 thank you po, i will definitely buy again❤️❤️❤️❤️❤️❤️❤️❤️ かわいい🙇",ph-11134103-7r98o-lmlxo12cif3le2.jpg;ph-11134103-7r98y-lmlxo15yd52pfb.jpg;ph-11134103-7r98s-lmlxo14agzgv1a.jpg,2
prod_15,Infinitee Japanese Inspired Oversized T Shirt For Men Women Oversize Plus Size Tshirt Top Tops Tees,"Premium Quality Cotton T-Shirt
✔ 100% Brand New
✔ Material: Cotton-blend
✔ Fit: Loose Fit
✔ Style: Casual
✔ Fabric Density: 200 gsm
✔ Comfortable and Long-Wearing
✔ Asian Size
📏 Please refer to the Size Chart for accurate measurements.
🧺 Care Instructions:
• Do not bleach
• Do not dry clean
⚠️ Note: Color may appear slightly lighter or darker due to lighting.",Material Quality: good | Colour: good | Appearance: good | Question was expecting right there yet unless it's on purpose are still down from getting her just keep losing zero xxx call can visit before next Monday quick walk every room too you up in one piece and see don't forget good here job keeping like zoom Xbox controller vibration but not much,ph-11134103-7rasl-m9zfuxj0k1jgc0.jpg,0
prod_10,Nvision 22 24 27 Inch IPS Monitor 100Hz/144Hz Framless FHD Gaming Monitor PC Laptop Monitor,"Nvision Frameless Flat Gaming Monitor
Energy Star Certified Monitor
Nvision Official Service Center Guranteed 
180 Days For Feplacement.
24 Months Warranty Period.
Specification:
___________________________________________________________________
Variation:
Model:  N2455PRO 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2455GT 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 144Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2755PRO 27'' FHD
Color: Black/White
Display Size: 27''
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2255GP 22'' FHD
Color: Black/White
Display Size: 21.5''
Panel Type:  IPS
Refresh Rate: 120Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2510 25"" FHD
Color: Black/White
Display Size: 24.5""
Panel Type: VA
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080P
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1,VGA*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  Q2760 27"" QHD
Color: Black/White
Display Size: 27""
Panel Type: IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 2560*1440P
Speaker: Build-in Speaker
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1, DP*1, Audio Out*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm",Product Quality: Very useful for studying in MedSchool. Thank you. | Best Feature: Budget friendly than other monitors. Big screen. | Had one dead pixel. But it's okay I guess. It is on the top most part. And it is not clearly visible if your not looking for it.,ph-11134103-7r98u-llvzhuozg54h47.jpg,1
prod_18,POND'S Acne Clear Pore Conditioning Toner with Salicylic Acid and Tea Tree Oil for Anti Pimple 100ml,"Pond’s Acne Clear Pore Conditioning Toner cares for pores to give you clearer skin that is smooth and refined up close. It has Salicylic Acid and Tea Tree Oil that deeply cleans and unclogs pores, helping to reduce pimples for clearer skin. It also has Pore Tightening Essence that conditions pores for smooth and refined skin.",Immediately shipped and delivered. but disappointed Ako Kasi nagleak lahat. 6 na dove tumapon Buti di naubos. Maluluwag Ang takip. I understand sa shipment Yun. Pero if na sealed ng maayos di bubukas at tatapon.ilan beses Ako nagchat to remind the seller. But not responsive. Pang regalo ko pa naman,dfc6ae932574013ad61ed6e19af6f4b0.jpg,0
prod_12,[JSJK] autumn new biscuit shoes canvas shoes women's low top Korean fashion shoes#F110,"Upper; Nylon fly woven  artificial leather elastic band
Sole: rubbe, sole,
Heel: flat bottom, split heel, thick heel and thin heel
Shoes: Sandals, sports, leisure and slippers
Height: generally 2-3 inches, 3-5 inches
Suitable season: spring, summer, autumn and winter
Suitable places: gathering, attending, working, shopping and leisure sports
Year of production: 2020                           
Euro size for women:   35-36-37-38-39-40
Euro size for men：    39-40-41-42-43-44
Size  charm : ADD SIZE PAG MALAPAD PAA!
Women ： 22.5cm-size 35        men ： 24.5cm- size39
23cm-size36                  25cm-size40
23.5cm-size37                 26cm -size41
24cm-size 38                  26.5cm--size42
24.5cm-size39                 27.5cm-size 43
25cm-size40                   28cm-size44
All PRODUCT are ON HAND & READY TO SHIP 
✅EARN SHOPEE COINS 
✅CASH ON DELIVERY
 ✅PAY TODAY SHIP TOMORROW ENJOY FREE SHIPPING & CASH ON DELIVERY FOR A MINIMUM PURCHASE OF 500 PESOS ONLY
DELIVERY PERIOD: 4-10days 
MUST READ 
✔️ALL ITEMS ARE AVAILABLE UNLESS MARKED AS ""SOLD OUT""
 ✔️ The Free Size Item may not Perfectly Fit to Every One 
✔️WE ACCEPT RETURNS IF THE ITEM IS NOT YET WORN OR USED. 
BUYER WILL SHOULDER THE RETURN SHIPPING COST 
LIKE & FOLLOW US FOR UPDATES! 
FOR NOT MISSING ANY DISCOUNT！！！！ 
AFTER SALES SERVICE 
(1)If the item you received is defective, please contact us immediately.
(2) REMINDERS 
(3)(1)Please kindly leave us a positive feedback (5 stars) , if you are satisfied with our items. And you could share with your friends on Facebook, Twitter...Thanks 
(4)(2)Please contact us before leaving any negative feedback or open a dispute on Shopee. 
(5)(3)Please give us the opportunity to resolve any problem .
s","Appearance: maganda, maayos, matibay | Colour: tama yung color na binigay | Material Quality: oks | Pretty siya walang sira tapos responsive pa si seller kaya goods",ph-11134103-7rasj-m0dx7g98eosk06.jpg,2
prod_14,2022 Chinese Collar Polo for Men Long/Short Sleeves Full Buttons Cotton Korean Shirt,"Color: White, Black, Cream, Navy Blue
Size: M, L, XL，XXL
Material: Cotton
Pattern: Plain
Fit Type: Regular Fit
Style: Casual, Fashion
Thickness: Regular
Length: Regular
Decorations: Buttons
Season: Summer
Collar: Chinese Collar",Manipis lang pala ska kahaba Ng manggas mainit din sa katawan Yung tela,ph-11134103-7r98o-lovdj78uce7d58.jpg,1
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night","Took almost month for the refund process of 2 missing items, reported it 4 times. I ordered 3 items I received only 1 and they dont refund the two missing items unless I return the 1 item that i received which is part of my order. Doesnt make sense. I loved garnier but customer svc🙄",ph-11134103-7r98o-ltytiala8mfd2f.jpg,0
prod_08,Inplay S500 Wired RGB Gaming Headset With Mic Surround Sound Over Ear Headphone For PC Laptop,"Inplay Official Service Center Guranteed
Variation
Brand: Inplay
Model: S500
Driver Diameter: 50mm
Impedance: 32Ω@1KHZ
Sensitivity: 115-121db at 1KHZ 1mV
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:190*170*90mm
Product Weight: 228-248g
Warranty: 6 Months
Microphone Parameters
Sensitivity: -38-42dB@1KHz
Input mode: DC 3.5 plug
Signal to Noise Ratio: ≥60db
Frequency Response: 100Hz-8KHz",Performance: great | Product Quality: great | Best Feature: microphone and rgb,ph-11134103-7rasl-m8s0f2hcvwvn23.webp.jpg,2
prod_09,Jeep EW011 TWS True Wireless Bluetooth Earphones HiFi Sound Noise Cancellation HD Calls Earbuds,"Specification:
Brand: Jeep
Model: JP EW011
Wireless version: V5.3
Speaker size: Φ13mm
Sensitivity:118±3dB
Impedance: 250
Frequency response:50HZ-20KHZ
Cell voltage: 3.7V
Music playing time:About 4H (80% volume)
Standby time:About 50H
Charging time:About 2H
Headphone battery capacity: 30mAh/3.7V
Charging compartment battery capacity: 300mAh/3.7V
Product size:61.5x25x45.5mm
What's in the box
2 x Bluetooth Earphones
1 x Charging Case
1 x Charging Cable
1 x User Manual","Best Feature: low quality | Performance: poor | Product Quality: poor | Mas maganda pa tunog ng Ricci buo, itong jeep basag parang lata, mas mura pa Yong Ricci, scam Yong adds",ph-11134103-7r98q-lz6av54b69ve40.jpg;ph-11134103-7r98y-lz6av54blq4a6d.jpg,0
prod_06,Baseus H19 Wired Earphones 6D Stereo Bass Headphone In-Ear 3.5mm Headset with MIC,"Hey~ Welcome to Baseus Flagship Official Store!!! Please read the product description clearly,choose u need.Most items have ready stocks! Enjoy~
 ❥Package:
1*H19 3.5mm wired earphone
❥Specifications:
Brand: Baseus
Length:1.2m
❥Feature:
1. Inclined in the ear design, comfortable to wear all day.
2. Φ 14 mm moving coil + PU composite diaphragm, 6 d sound quality,
3. Thin wire control design, sensitive keys, durable
4. Built-in HD microphone, high restoration degree,
5. TPE pattern wire, soft and anti-winding
6. Support all devices with 3.5mm interface","Honest review, mun tik ko ng i return-refund kasi ang static nung first time kong ginamit sa pc ko. Nag-o auto volume down din kahit pala-kasan ko, minu mute nya. Same sa cell phone. Garal gal sa left side, na nakka bingi. Buti um-okey last days before expiration ng re fund ni shopee. Malakas ang sounds",ph-11134103-7ras9-m6l8ga9xgnth28.jpg,1
prod_06,Baseus H19 Wired Earphones 6D Stereo Bass Headphone In-Ear 3.5mm Headset with MIC,"Hey~ Welcome to Baseus Flagship Official Store!!! Please read the product description clearly,choose u need.Most items have ready stocks! Enjoy~
 ❥Package:
1*H19 3.5mm wired earphone
❥Specifications:
Brand: Baseus
Length:1.2m
❥Feature:
1. Inclined in the ear design, comfortable to wear all day.
2. Φ 14 mm moving coil + PU composite diaphragm, 6 d sound quality,
3. Thin wire control design, sensitive keys, durable
4. Built-in HD microphone, high restoration degree,
5. TPE pattern wire, soft and anti-winding
6. Support all devices with 3.5mm interface",Performance: Very good! | Best Feature: The bass. SOBRANG SWABE! Lalo na kapag inayos mo setting ng Sound Effects sa phone mo. Grabe. 👌 | Product Quality: High quality and it looks durable. | I love the sound of it. The bass is so UGHHH! 🥰 This is my secod purchase from Baseus. I can say that both purchases are worth it! Thank you so much for the fast shipping and delivery!,ph-11134103-22090-a771q2unnuhv4b.jpg;ph-11134103-22090-b771q2unnuhv86.jpg;ph-11134103-22090-4js112unnuhv48.jpg;ph-11134103-22090-qql3q2unnuhvba.jpg;ph-11134103-22090-3js112unnuhv6f.jpg,2
prod_11,ICON Webcam 2K/ 1080P/ 720P Full HD Video Call For PC Laptop With Microphone Home USB Video Webcam,"Name: ICON 1080X1920P Webcam 2K
8 million high-definition image sensor, effective resolution 1920*1080
Main control chip: Lingtong GP2247
Camera chip: F37
Camera physical pixels: 800W
Camera angle: 90 degrees
Microphone: built-in noise reduction microphone
Drive type: free drive (plug and play)
Interface type: USB 2.0 (built-in mark)
USB cable length: 140cm
Camera chip size: 1/4'' CMOS
---------------------------------------------------------------------------------------------------------------------------------------------------------
Name: ICON webcam 720P
5 million high-definition image sensor, effective resolution 1280*720
Main control chip: Lingtong GP2247
Camera chip: F37
Camera physical pixels: 500W
Camera angle: 90 degrees
Microphone: built-in noise reduction microphone
Drive type: free drive (plug and play)
Interface type: USB 2.0 (built-in mark)
USB cable length: 140cm
Camera chip size: 1/4'' CMOS
---------------------------------------------------------------------------------------------------------------------------------------------------------
Name: ICON webcam 1080P
5 million high-definition image sensor, effective resolution 1920X1080
Main control chip: Lingtong GP2247
Camera chip: F37
Camera physical pixels: 800W
Camera angle: 90 degrees
Microphone: built-in noise reduction microphone
Drive type: free drive (plug and play)
Interface type: USB 2.0 (built-in mark)
USB cable length: 140cm
Camera chip size: 1/4'' CMOS
warranty service
Replacement within 15 days: Within 15 days after the receipt of the product, if there is a product quality problem that is not artificially damaged, you can contact customer service and we will provide replacement services.
1 year warranty: From the date of receipt of the product, if there is a hardware failure problem under normal use, non-artificial damage, any natural disasters. Free warranty for one year.
Lifetime technical maintenance: After purchasing the product, you can enjoy free lifetime technical consulting services provided by engineers
About shipping: If there is a quality problem within 1 month of purchasing the product, the shipping will be borne by each other.
After one month to one year, the return shipping fee shall be borne by the customer.","Okay naman, apaka dilim lang ng quality at hindi 2k, okay rin naman lang ang packaging, may mga scratches at parang binuksan na.",ph-11134103-820le-mmmmrt8v3yf83f.jpg,1
